station,name,distance,address,category
114,Le Petit Célestin,994,12 quai des Célestins,Brasserie
114,La Parisienne,705,22 boulevard Diderot,Bakery
114,La Fût Gueuze,984,"24 rue Dumeril, 13e",Dive Bar
114,Café Terminus Lyon,498,19 boulevard Diderot,Café
114,Le Sully,857,6 boulevard Henri IV,Lounge
114,La Seine,736,32 ter boulevard de la Bastille,Café
114,Paris Austerlitz Railway Station (Gare SNCF de Paris Austerlitz),238,7 bis Boulevard de l'Hôpital,Café
114,Au Beurre Salé,714,55 avenue Ledru Rollin,Fast Food Restaurant
114,La Traversée de Paris,789,45 rue Poliveau,Sports Bar
114,L'Européen,552,"21 bis, boulevard Diderot",Brasserie
114,Le Mazette,265,69 port de la Rapée,Night Club
114,Gamma Café,493,193 rue de Bercy,Café
114,Clint,392,18 avenue Ledru-Rollin,Café
114,Brasserie la Fac,1025,44 rue des Fossés-Saint-Bernard,Café
114,Le Nouvel Institut,963,1 boulevard Saint-Germain,Café
114,Les Docks – Cité de la Mode et du Design,455,34 quai d'Austerlitz,Museum
114,Bistrot de la Gare,517,1 rue de Lyon,Bistro
114,Aux 2 saveurs,633,6 rue Emile Gilbert,French Restaurant
114,Casa Di Panini,798,17 rue Jussieu,Restaurant
114,Les Deux Savoies,635,"23 bis, boulevard Diderot",Bar
114,Grand Mosque of Paris (Grande Mosquée de Paris),816,2 bis place du Puits de l’Ermite,Mosque
114,Amore Mio,818,13 rue Linné,Pizzeria
114,L'Impasto,872,63 rue Traversière,Pizzeria
114,Terronia,896,11 rue des Boulangers,Italian Restaurant
115,Bistrot Splash,343,Port Van Gogh,Bistro
115,Le Kavéri,393,"3 quai Aulagnier, 3",Indian Restaurant
115,Saveurs d'Asie,579,97 boulevard Voltaire,Chinese Restaurant
115,Five Pizza Original,113,11 avenue Gabriel Péri,Restaurant
115,Brossolette Pizzeria,212,27 rue Pierre Brossolette,Pizzeria
115,Chez Lin,283,2 rue de l'Eglise,Chinese Restaurant
115,Pizza Saint Marco,877,75 avenue de la Marne,Pizzeria
115,Bar Metro,343,60 boulevard Voltaire,Bar
115,Aldêa,345,11 rue Pierre Brossolette,Café
115,Pacha,417,45 avenue des Grésillons,Fast Food Restaurant
115,Le Fleuve,470,5 quai Aulagnier,Restaurant
115,Taylor,482,15 rue d'Argenteuil,Salad Restaurant
115,Food Time,486,51 avenue des Grésillons,Burger Joint
115,Restaurant de l'amitié,581,14-16 rue Felix Faure,Asian Restaurant
115,Péniche Touta,595,35 quai de Clichy,Arts and Entertainment
115,L'Echappée Belle,644,71 rue de Nanterre,Café
115,Au Chameau Savoyard,651,138 boulevard Jean Jaurès,Restaurant
115,Kamu,682,12 rue Leon Blum,Organization
115,So Gusto,743,115 boulevard Voltaire,Italian Restaurant
115,Chantier Naval Navy Classic,759,30 quai Aulagnier,Restaurant
115,Sweetness,776,35 rue Gallieni,Restaurant
115,La Sirrentina,779,14 rue de Colombes,Pizzeria
115,Carré Crème,782,15 avenue d'Argenteuil,Fast Food Restaurant
115,Beni Wagyu Burger,787,54 rue du Révérend Père Christian Gilbert,Burger Joint
115,Snack au Sahara,852,rue Basly,Sandwich Spot
115,La Bonne Table,886,119 boulevard Jean Jaurès,French Restaurant
115,Poulette,908,52 avenue de la Marne,French Restaurant
115,Barroso,921,48 rue Pierre Bérégovoy,Portuguese Restaurant
115,L'Express,922,114 rue Martre,Portuguese Restaurant
115,Via Venizia,922,114 rue Martre,Pizzeria
115,New Delices du Kashmir,924,112 boulevard Jean Jaurès,Indian Restaurant
115,American pizza,925,3-17 Impasse Sesquez,Pizzeria
115,Maison d'Alep,932,65 avenue de la Marne,Syrian Restaurant
115,Kaneman,934,5 avenue Claude Debussy,Japanese Restaurant
115,Sole Mio,960,4 Bis rue Grande rue Charles de Gaulle,Pizzeria
115,La Plancha,968,100 avenue d'Argenteuil,Restaurant
115,Café de l’église,1004,1 rue du Landy,Café
115,Le Tala Guelef,387,11 rue Héloïse-Isabelle Michaud,Bar
115,Neelam Enterprises,406,"3 quai Aulagnier, Entree 3",Restaurant
115,Asian Bay,409,62 rue Louis Castel,Restaurant
115,Snc Zhang,506,105 quai du Docteur Dervaux,Restaurant
115,Maila Pizza,678,97 avenue de la Marne,Pizzeria
115,La Clairiere,682,26 rue Bapst,Restaurant
115,Cely S Cafe,759,"Tour d'Asnieres -, 4 avenue Laurent Cely",Café
115,Toumert Rabah,781,25 rue Gallieni,Restaurant
115,In A la Bougeotte,852,rue 19 Mars 1962,Fast Food Restaurant
115,Laux Thierry,907,119 boulevard Jean Jaurès,Fast Food Restaurant
115,Le Triomphe,963,98 avenue Argenteuil,Restaurant
115,Le Nouveau Paradis,971,21 grande rue Charles de Gaulle,Restaurant
115,Le Cap Vert,985,43 rue de l'Avenir,Restaurant
116,L'Églantine,747,21 rue Fabre d'Eglantine,French Restaurant
116,Khun Akorn,744,8 avenue de Taillebourg,Thai Restaurant
116,Arkose Nation,763,35 rue des Grands Champs,Restaurant
116,Le Patio,388,47 cours de Vincennes,Pizzeria
116,Chez Younice,877,13 rue d'Avron,Fast Food Restaurant
116,Chez Prosper,658,7 avenue du Trône,Bar
116,Le Bouillon Belge,923,6 rue Planchat,Beer Bar
116,Hoki Sushi,180,60 boulevard de Picpus,Fast Food Restaurant
116,Raimo Glacier,710,59-61 boulevard de Reuilly,Tea Room
116,Café Cosy,176,54 avenue de Saint-Mandé,Bar
116,Royal VI Nation,884,7 place de la Nation,Bar
116,Kyoto Sushi,997,11 rue Plisson,Sushi Restaurant
116,Burger King,628,4 avenue du Trône,Fast Food Restaurant
116,La Mère Pouchet,962,168 boulevard Diderot,Bistro
116,Tresor des Gourmets,14,80 avenue de Saint-Mandé,Chinese Restaurant
116,ChouchouThé,184,5 rue Marsoulan,Restaurant
116,Tea Melodie,228,72 boulevard de Picpus,Tea Room
116,Fiduciaire Gao,247,76 boulevard de Picpus,Restaurant
116,Burger King,981,279 avenue Daumesnil,Fast Food Restaurant
116,Cha-Lor,354,31 avenue de Saint Mandé,Bar
116,Le Bel Air,83,54 avenue du Docteur Arnold Netter,Café
116,La Boite A Pizza,425,2 avenue Courteline,Pizzeria
116,Au Bon Moment Comme a la Maison,545,18 rue de Lagny,Café
116,La Royale,553,118 avenue du Général Michel Bizot,Café
116,Le Capone,611,8-10 avenue du Trône,Cocktail Bar
116,Au Gourmet de Picpus,612,58 rue de Picpus,Pizzeria
116,Quick Trône,623,4 avenue Trône,Restaurant
116,Corrida Café,626,88 rue de Picpus,Bar
116,Royal Tandoori,663,12 rue du Docteur Goujon,Indian Restaurant
116,Le Bistrot 102,715,102 bis avenue du Général Michel Bizot,Bistro
116,Chez Petit Hugo,715,102Bis avenue du Général Michel Bizot,Korean Restaurant
116,Chez Richart,727,5 rue Fabre d'Eglantine,Brasserie
116,Le Jean Bart,833,32 rue d'Avron,Bar
116,Bosphore,859,28 rue d'Avron,Fast Food Restaurant
116,La Cantine,869,119 rue de Reuilly,Restaurant
116,Le Chicken,875,77 rue d'Avron,Fast Food Restaurant
116,La Pizza Dinapoli,882,1 bis rue de la Réunion,Pizzeria
116,Kama Chicken,896,4 rue de la Réunion PARIS 20 75020,Fried Chicken Joint
116,J'Peux Pas J'Ai Poney,910,197 avenue Daumesnil,Bar
116,JO&JOE Paris Nation,922,61 rue de Buzenval,Restaurant
116,Bar des Sports,923,73 avenue du Général Michel Bizot,Sports Bar
116,Ptitbono,942,135 boulevard Diderot,Bar
116,Le Trouville,943,1 place Charles Digeon,Brasserie
116,Le Bistrot Colonial,949,100 rue de Montreuil,Cajun and Creole Restaurant
116,Alwarda,951,57 rue du Volga,Restaurant
116,Au Bois Dorée,975,270 avenue Daumesnil,Bar
116,Le Canon de la Nation,908,2 place de la Nation,Café
116,Radu Constantin,240,50 boulevard Picpus,Restaurant
116,M.A.D. Mohamed Menad,261,50 boulevard de Picpus,Fast Food Restaurant
116,Brasserie le Netter,269,82 cours de Vincennes,Restaurant
117,Chipotle Mexican Grill,37,96 boulevard Saint-Germain,Mexican Restaurant
117,Le Bistro du Périgord,207,69-73 rue Saint-Jacques,French Restaurant
117,Loulou' Friendly Diner,94,90 boulevard Saint-Germain,Diner
117,Bouillon Racine,184,"3 rue Racine, 6e",Diner
117,Fontaine Saint-Michel,190,7B place Saint-Michel,Museum
117,Musée National du Moyen Age (Musée de Cluny - Musée National du Moyen Âge),109,6 place Paul Painlevé,Museum
117,BREIZH Café | La Crêpe Autrement,356,1 rue de l'Odéon,Creperie
117,La Maison d'Isabelle,387,47 ter boulevard Saint-Germain,Bakery
117,Le Galway,268,13 quai des Grands Augustins,Beer Bar
117,La Crème de Paris,266,"1 Quai Saint-Michel, 75005 Paris, France",Café
117,Comme Chai Toi,413,13 quai de Montebello,French Restaurant
117,Le Marmiton de Lutece,187,6 rue Saint-S\u00e9verin,Fondue Restaurant
117,Homer Lobster Saint-Germain,391,15 rue de l'Ancienne Comédie,Seafood Restaurant
117,Amorino,503,22 rue Soufflot,Coffee Shop
117,L'Avant Comptoir du Marché,603,"15 rue Lobineau, 6e",Bistro
117,Pret A Manger,356,49 boulevard Saint-Michel,Sandwich Spot
117,Amorino,530,13 rue d'Arcole Paris,Ice Cream Parlor
117,Point Zéro des Routes de France,429,1 Parvis Notre-Dame,Restaurant
117,Le Départ,231,1 place Saint-Michel,Café
117,Restaurant Guy Savoy,713,"11 quai de Conti, 6e",Eastern European Restaurant
117,Paradis du Fruit,257,29 quai des Grands Augustins,Juice Bar
117,LV Café,784,2 rue du Pont Neuf,Café
117,Le Choupinet,476,58 boulevard Saint-Michel,Brasserie
117,Le Saint Régis,751,"6 rue Jean du Bellay, 4e",Bar
117,Musée du Luxembourg,775,19 rue de Vaugirard,Museum
117,Le Foodist,818,"59 rue du Cardinal Lemoine, 5e",French Restaurant
117,Häagen-Dazs,608,1 rue d'Arcole,Bakery
117,Café Panis,350,"21 quai de Montebello, 5e",Bar
117,Le Flore en l'Ile,728,"42 quai d’Orléans, 4e",Coffee Shop
117,Langosteria,804,8 quai du Louvre,Seafood Restaurant
117,Les Deux Magots,816,6 place Saint-Germain des Prés,Coffee Shop
117,Le Grenier de Notre Dame,360,18 rue de la Bûcherie,Pizzeria
117,Le Hibou,376,16 carrefour de l'Odéon rue de Condé,Café
117,Polidor,321,"41 rue Monsieur le Prince, 6e",Fast Food Restaurant
117,Café de Flore,851,"172 boulevard Saint-Germain, 172",Café
117,The Mazet,414,61 rue Saint-André des Arts,Sports Bar
117,Relais de l'Entrecôte Saint Germain,865,20 Bis rue Saint Benoît,Brasserie
117,Le Lutèce,132,8 boulevard Saint Michel,Gay Bar
117,Le Tout,810,Cheval Blanc,Brasserie
117,Motors Coffee,896,7 rue des Halles,Café
117,Kozy,218,6 rue du Petit Pont,Café
117,Diptyque Paris le BHV Marais,972,52 rue de Rivoli,Restaurant
117,Ralph's Restaurant,994,173 boulevard Saint Germain,Bistro
117,Kong,855,"1 rue du Pont Neuf, 1er",Lounge
117,Marché Saint-Germain,580,"4-6 rue Lobineau, 6e",Restaurant
117,Le Mistral,688,2 place du Châtelet,Bar
117,La Palette,652,"43 rue de Seine, 6e",Bistro
117,Benoit,899,20 rue Saint-Martin,Fast Food Restaurant
117,Ha Noi 1988,603,72 quai des Orfèvres,Vietnamese Restaurant
117,Café Louise,888,155 boulevard Saint-Germain,Café
118,Tianci Fondue Chongqing,51,145 avenue Daumesnil,Chinese Restaurant
118,Ground Control,270,"81 rue du Charolais, 12e",Beer Bar
118,Le Janissaire,514,22-24 allée Vivaldi,Pizzeria
118,La Cinémathèque française,649,51 rue de Bercy,Museum
118,Anco,499,108 rue de Bercy,Bistro
118,Le Social Bar,697,25 rue Villiot,Beer Bar
118,L'Églantine,908,21 rue Fabre d'Eglantine,French Restaurant
118,Le Pop-Up du Label,848,14 rue Abel,Bar
118,Bluebird,960,12 rue Saint Bernard,Cocktail Bar
118,Pret A Manger,832,Place Louis Armand,Sandwich Spot
118,Le Train Bleu,866,1 place Louis Armand,Bar
118,Nouille,868,1 rue Faidherbe,Chinese Restaurant
118,Osteria Ferrara,936,7 rue du Dahomey,Brasserie
118,Table,936,3 rue de Prague 75012,French Restaurant
118,Le Chat Bossu,976,126 rue du Faubourg Saint Antoine,Bistro
118,Best Istanbul,771,26 bis boulevard Diderot,Turkish Restaurant
118,Le Penty,876,15 rue Emilio Castelar,Bar
118,Nomade café,954,8 rue Paul Bert,Coffee Shop
118,La Terrasse de Bercy,505,102 rue de Bercy,Brasserie
118,Les Blouses Blanches,812,186 rue du Faubourg Saint-Antoine,Bar
118,Restaurant aux Cadrans du P.L.M.,923,21 Quinquies boulevard Diderot,French Restaurant
118,PNY Faubourg Saint-Antoine,1000,120 rue du Faubourg Saint Antoine,Burger Joint
118,Subway,427,85 rue de Reuilly,Sandwich Spot
118,La Parisienne,794,22 boulevard Diderot,Bakery
118,Troll Café,945,"27 rue de Cotte, 12e",Beer Bar
118,Le Bercy Café,490,118 rue de Bercy,Bar
118,Vin et Marée,964,276 boulevard Voltaire,Brasserie
118,Rajasthan,411,15 rue Henri Desgranges,Fast Food Restaurant
118,Cesar Ristorante Italiano,441,84 boulevard Diderot,Restaurant
118,L'Européen,942,"21 bis, boulevard Diderot",Brasserie
118,Café Chambertin,439,38 boulevard de Bercy,Bar
118,Nous 4,608,3 rue Beccaria,Restaurant
118,Gamma Café,908,193 rue de Bercy,Café
118,Café du Commerce,688,33A boulevard de Reuilly,Brasserie
118,La Cantine,721,119 rue de Reuilly,Restaurant
118,Ty Louis,778,240 rue du Faubourg Saint-Antoine,Breton Restaurant
118,J'Peux Pas J'Ai Poney,787,197 avenue Daumesnil,Bar
118,La Tour de Lyon,805,185 rue de Bercy,Office
118,Le Commis Sert,825,10 rue de Dijon,Restaurant
118,Café Charlette,837,11 place d'Aligre,Café
118,Bonjour Madame,843,40 rue de Montreuil,Bar
118,Chez Richart,846,5 rue Fabre d'Eglantine,Brasserie
118,Mémère Louise,855,299 rue du Faubourg Saint Antoine,French Restaurant
118,Les Spectacles,495,110 rue de Bercy,Bistro
118,Jinchan Shokudo,876,154 rue du Faubourg Saint-Antoine,Japanese Restaurant
118,Parisii,883,1 place d'Aligre,Bistro
118,Pizzéria de Venise,910,"58 bis, rue de Montreuil",Pizzeria
118,Aux 2 saveurs,918,6 rue Emile Gilbert,French Restaurant
118,BEER Paris,936,3 rue de la Forge Royale,Beer Bar
118,Café Chabalier,607,58 rue de Bercy,Brasserie
119,Chez Madeleine,221,39 rue de Paris,Falafel Restaurant
119,Pedra Alta,567,6 avenue du Général Leclerc,Fast Food Restaurant
119,L'Instant,739,67 rue de Billancourt,Pizzeria
119,Mama Roasta,710,117 rue de Billancourt,Fried Chicken Joint
119,A Tavola,973,23 rue d'Aguesseau,Italian Restaurant
119,Le Belvédère,464,95 avenue Edouard Vaillant,Pizzeria
119,Hoki Sushi,877,117 boulevard Murat,Japanese Restaurant
119,Auberge de la Reine,148,42 route de la Reine,Pizzeria
119,Anamour,491,99 avenue Edouard Vaillant,Fast Food Restaurant
119,Le Palais du Bonheur,866,131 rue Michel Ange,Pizzeria
119,Marius,817,82 boulevard Murat,Brasserie
119,Nirlmala's Pub,705,58 rue Carnot,Mauritian Restaurant
119,Le Phare de Boulogne,959,179 rue du Vieux Pont de Sèvres,French Restaurant
119,Le Garage,717,1 rue du Dôme,Bistro
119,Le Cardinal,811,5 place de la Porte de Saint-Cloud,Fast Food Restaurant
119,Le Ténéré,606,60 boulevard de la République,Moroccan Restaurant
119,Controvento,756,81 avenue Pierre Grenier,Italian Restaurant
119,Le Relais de Bretagne,116,86 avenue Victor Hugo,French Restaurant
119,Volfoni,994,14-16 boulevard de la République,Fast Food Restaurant
119,Les Princes,692,6 place du Dr Paul Michaux,Brasserie
119,Les Deux Stades,845,1 7 1 41 avenue Général Sarrail,Bar
119,Aux Trois Obus,817,120 rue Michel Ange,Beer Bar
119,Washi,231,46 avenue Victor Hugo,Japanese Restaurant
119,Indiana Café,867,2 place de la Porte de Saint-Cloud,Bar
119,Bistrot Da Vinci,419,1 rue du Commandant Guilbaud,Pizzeria
119,Jour Boulogne,429,102 rue Gallieni,Fast Food Restaurant
119,Viva Zatapas,448,38 avenue Édouard Vaillant,Restaurant
119,Five Pizza Original,457,106 avenue Edouard Vaillant,Pizzeria
119,Roule Ta Crêpe,471,32 Bis avenue Edouard Vaillant,Restaurant
119,Le Comptoir,473,97 avenue Edouard Vaillant,Bistro
119,Tartine et compagnie,485,37 avenue Édouard Vaillant,"Cafe, Coffee, and Tea House"
119,Korea Kit’chen,489,30 avenue Edouard Vaillant,Restaurant
119,Frères Zhou,502,26 avenue Edouard Vaillant,Chinese Restaurant
119,O'Tacos,506,103 avenue Edouard Vaillant,Taco Restaurant
119,Medoro,567,85 B boulevard de la République,Pizzeria
119,O'poulbi,584,2 rue Jean Bouveri,Restaurant
119,Les Arcades,627,61 boulevard de la République,French Restaurant
119,McDonald's,492,192 boulevard Jean Jaurès,Burger Joint
119,La Table de Chine,652,96-106 rue Thiers,Thai Restaurant
119,Le Royal Tandoori,652,99 rue Thiers,Indian Restaurant
119,Na-ka,672,139 rue du Vieux Pont de Sèvres,Restaurant
119,André Duhamel et Compagnie S.N.C.,681,108 rue d'Aguesseau,"Shipping, Freight, and Material Transportation Service"
119,Alten Systemes Information et Reseaux Alten Systemes d'Information et Reseaux,702,221 Bis boulevard Jean Jaurès,Restaurant
119,Le Chiquito,725,104 rue de Billancourt,Café
119,Le Café du Marché,740,144 rue du Vieux Pont de Sèvres,Bar
119,Tindari,750,2 rue Liot,Pizzeria
119,Frenchy's Grill,799,38 rue des Peupliers,American Restaurant
119,Goût du Jour,811,30 boulevard de la République,Fast Food Restaurant
119,L'Annexe,817,11 rue Bartholdi,Restaurant
119,Restaurant le Cent Quatorze,822,114 route de la Reine,Restaurant
120,La Table des Troys,669,2 avenue de Paris,Brasserie
120,Apsara,917,12 boulevard de Chanzy,Asian Restaurant
120,Les Officiers,742,3 avenue de Nogent,Diner
120,Sakana Sushi,634,10 avenue de Paris,Fast Food Restaurant
120,L' Atelier,822,60 Bis rue Robespierre,Italian Restaurant
120,Big Fernand,634,10 avenue de Paris,Burger Joint
120,L'Amourette,864,54 rue Robespierre,Brasserie
120,L'Armony,566,39 rues Édouard Vaillant,Restaurant
120,Sushi Fun,181,172 rue de Fontenay,Sushi Restaurant
120,Restaurant Filippo,894,6 boulevard Chanzy,Pizzeria
120,Gaia Torréfacteur,246,135 rue de Fontenay,Café
120,La Grosse Mignonne,747,56 rue Carnot,Brasserie
120,Dar Djerba,283,214 rue de Fontenay,African Restaurant
120,McDonald's,384,26 avenue du Chateau,Burger Joint
120,L'Ours,316,10/12 rue de l'Eglise,Restaurant
120,Le Marigny,370,65 rue de Fontenay,Bar
120,Vincennes Bastille,332,52 rue de Montreuil,Café
120,Brasserie des 2 Communes,384,19 rue des Deux Communes,Restaurant
120,Le Drapeau,591,18 avenue de Paris,Bar
120,Le Fontenoy,441,23 avenue du Château,Bar
120,Hello Fleurs,462,57 avenue de la République,Restaurant
120,Pousses,473,14 rue de Lagny,Fast Food Restaurant
120,La Fabrique de Confitures à Vincennes,538,18 rue Lejemptel,Deli
120,Coste Bleu,561,9 avenue de la République,Restaurant
120,Aarush,573,26 avenue de Paris,Indian Restaurant
120,Le Mamaju,587,36 rue de Lagny,French Restaurant
120,Indiana Royal Kashmir,589,129 rue Marceau,Indian Restaurant
120,Pokawa Chateau de Vincennes,604,2 avenue du Chateau,Restaurant
120,Mussana France,606,65 rue Joseph Gaillard,Bakery
120,Le Berlioz,610,8 place Bérault,Bar
120,Pizza Hut,614,"1 bis, avenue de Paris",Pizzeria
120,On Dîne à la Cheminée,899,33 rue de Lagny,Pizzeria
120,Le Berault,676,94 avenue de Paris,Restaurant
120,Bocachica,691,6 rue Rochebrune,Restaurant
120,La Fraschetta,692,122 avenue du President Wilson,Deli
120,Le Renon,697,50 rue de Lagny,Diner
120,Assiette Voyageuse,707,50 rue de Lagny,Café
120,Bistrot Saint Pierre,707,22 rue Edouard Vaillant,French Restaurant
120,Caffé Shop Saint-Mandé,740,67 avenue de Paris,Italian Restaurant
120,Gimonde,756,72 rue Robespierre,Bar
120,O Five Pizza,778,21 rue de Lagny,Pizzeria
120,Al Pincio,817,43 rue de Paris,Cocktail Bar
120,Paris Kebap,825,7 avenue Paul Langevin,Fast Food Restaurant
120,Boun,843,rue Massue,Thai Restaurant
120,Le World Food,913,2 boulevard Chanzy,Kebab Restaurant
120,Le Saint Laurent,930,64 boulevard Rouget de Lisle,Brasserie
120,Patasia,935,12 rue du Capitaine Dreyfus,Chinese Restaurant
120,Aux Ducs de Savoie,937,3 avenue de la Résistance,Bakery
120,Quick,940,55 boulevard Rouget de l'Isle,Burger Joint
120,Cross Diner Bar,944,1 avenue de la Résistance,Burger Joint
121,Le Chateau des Vignerons,944,17 rue des Vignerons,Bistro
121,Olympe Sports Café,717,46 avenue du Général de Gaulle,Brasserie
121,Brasserie de l'Esplanade,668,50 avenue du Général de Gaulle,Bar
121,Betheavone,774,71 rue Jeanne d'Arc,French Restaurant
121,Fushan Sushi,841,31 rue des Vignerons,Sushi Restaurant
121,D'E l'I,892,"4 rue du Donjon, 4-6",Restaurant
121,Comite Action Entraide Sociale du Cnrs,893,2 allée Georges Méliès,Non-Profit Organization
121,Les Artistes,894,25 rue des Vignerons,Diner
121,Café Bilingue Vincennes,935,12 avenue Franklin Roosevelt,Café
121,Elior Entreprises,961,24 avenue du Petit Parc,Restaurant
121,"Picadeli (Picadeli, bar à salades)",967,13-15 rue des Vignerons,Salad Restaurant
